time	Channel1	Channel2
-0.0004912	-0.1094667	-0.0016
-0.000491	-0.1097333	-0.002933333
-0.0004908	-0.1124	-0.0024
-0.0004906	-0.1129333	-0.0032
-0.0004904	-0.116	-0.0016
-0.0004902000000000001	-0.1162667	-0.001866666
-0.0004900000000000001	-0.1186667	-0.004133333
-0.0004898000000000001	-0.1192	-0.0032
-0.0004896000000000001	-0.1202667	-0.002666666
-0.0004894000000000001	-0.1216	-0.002933333
-0.0004892000000000001	-0.1228	-0.003466666
-0.0004890000000000001	-0.1249333	-0.0044
-0.0004888000000000001	-0.1257333	-0.0016
-0.0004886000000000001	-0.1270667	-0.004133333
-0.0004884	-0.1289333	-0.002666666
-0.00048820000000000005	-0.132	-0.004133333
-0.00048800000000000004	-0.1302667	-0.0024
-0.00048780000000000004	-0.1330667	-0.002933333
-0.00048760000000000003	-0.1333333	-0.002666666
-0.00048740000000000003	-0.1338667	-0.002133333
-0.0004872	-0.1365333	-0.0044
-0.000487	-0.1389333	-0.002933333
-0.0004868	-0.1409333	-0.002666666
-0.0004866	-0.1404	-0.003466666
-0.0004864	-0.1422666	-0.002666666
-0.0004862	-0.1438667	-0.0044
-0.000486	-0.146	-0.002933333
-0.0004858	-0.1465333	-0.002666666
-0.0004856000000000001	-0.1488	-0.002133333
-0.0004854000000000001	-0.1501333	-0.001866666
-0.0004852000000000001	-0.1512	-0.004133333
-0.0004850000000000001	-0.1528	-0.004133333
-0.0004848000000000001	-0.1541333	-0.002133333
-0.00048460000000000007	-0.1564	-0.004133333
-0.00048440000000000006	-0.1566667	-0.002666666
-0.00048420000000000006	-0.1604	-0.004133333
-0.00048400000000000006	-0.1601333	-0.0016
-0.00048380000000000005	-0.1604	-0.0024
-0.00048360000000000005	-0.1617333	-0.001333333
-0.00048340000000000004	-0.1630667	-0.003733333
-0.00048320000000000004	-0.1642666	-0.002133333
-0.00048300000000000003	-0.1666667	-0.001066667
-0.0004828	-0.1685333	-0.0024
-0.0004826	-0.1690667	-0.0016
-0.0004824	-0.1721333	-0.004666666
-0.0004822	-0.1726667	-0.001866666
-0.000482	-0.1729333	-0.004133333
-0.0004818	-0.1742667	-0.0016
-0.0004816	-0.1756	-0.001866666
-0.0004814	-0.178	-0.003733333
-0.0004812000000000001	-0.178	-0.003466666
-0.0004810000000000001	-0.1810666	-0.0032
-0.0004808000000000001	-0.1816	-0.002133333
-0.0004806000000000001	-0.184	-0.0024
-0.0004804000000000001	-0.1842666	-0.003733333
-0.00048020000000000007	-0.1850667	-0.004133333
-0.00048000000000000007	-0.1881333	-0.0032
-0.00047980000000000006	-0.1889333	-0.0032
-0.00047960000000000006	-0.1902667	-0.0032
-0.00047940000000000005	-0.1929333	-0.003733333
-0.00047920000000000005	-0.1945333	-0.002933333
-0.00047900000000000004	-0.1937333	-0.003466666
-0.00047880000000000004	-0.1968	-0.002933333
-0.00047860000000000003	-0.1968	-0.002933333
-0.00047840000000000003	-0.1994666	-0.003466666
-0.0004782	-0.2016	-0.0044
-0.000478	-0.2013333	-0.003733333
-0.0004778	-0.2044	-0.002933333
-0.0004776	-0.2046666	-0.002933333
-0.0004774	-0.2062666	-0.003466666
-0.0004772	-0.2086667	-0.0032
-0.000477	-0.2081333	-0.002666666
-0.0004768000000000001	-0.2097333	-0.003466666
-0.0004766000000000001	-0.2110666	-0.0024
-0.0004764000000000001	-0.2138667	-0.003466666
-0.0004762000000000001	-0.2138667	-0.0024
-0.0004760000000000001	-0.2154666	-0.0032
-0.00047580000000000007	-0.2168	-0.002933333
-0.00047560000000000007	-0.2184	-0.002933333
-0.00047540000000000006	-0.2197333	-0.002666666
-0.00047520000000000006	-0.2202666	-0.002933333
-0.00047500000000000005	-0.2236	-0.0024
-0.00047480000000000005	-0.2238666	-0.0032
-0.00047460000000000004	-0.2252	-0.001333333
-0.00047440000000000004	-0.2270667	-0.0024
-0.00047420000000000003	-0.2276	-0.002133333
-0.00047400000000000003	-0.2293333	-0.003466666
-0.0004738	-0.2306666	-0.004133333
-0.0004736	-0.232	-0.003466666
-0.0004734	-0.2322666	-0.0024
-0.0004732	-0.2354666	-0.003466666
-0.000473	-0.2362666	-0.0024
-0.0004728	-0.2388	-0.003733333
-0.0004726	-0.2393333	-0.003466666
-0.0004724000000000001	-0.2417333	-0.002666666
-0.0004722000000000001	-0.242	-0.002933333
-0.0004720000000000001	-0.2433333	-0.002133333
-0.0004718000000000001	-0.2436	-0.0024
-0.0004716000000000001	-0.2446666	-0.002666666
-0.0004714000000000001	-0.2474666	-0.003466666
-0.00047120000000000007	-0.2482666	-0.004133333
-0.00047100000000000006	-0.2493333	-0.003733333
-0.00047080000000000006	-0.252	-0.003733333
-0.00047060000000000005	-0.2528	-0.0024
-0.00047040000000000005	-0.2537333	-0.0024
-0.00047020000000000005	-0.2564	-0.0032
-0.00047000000000000004	-0.2577333	-0.0044
-0.00046980000000000004	-0.2585333	-0.004133333
-0.00046960000000000003	-0.2590666	-0.0024
-0.0004694	-0.2616	-0.0024
-0.0004692	-0.2618666	-0.0032
-0.000469	-0.2642666	-0.0032
-0.0004688	-0.2666667	-0.001866666
-0.0004686	-0.2669333	-0.002933333
-0.0004684	-0.2674666	-0.002666666
-0.0004682	-0.27	-0.004666666
-0.000468	-0.2718666	-0.003733333
-0.0004678000000000001	-0.2732	-0.002933333
-0.0004676000000000001	-0.2756	-0.001866666
-0.0004674000000000001	-0.2764	-0.003466666
-0.0004672000000000001	-0.2774666	-0.002933333
-0.0004670000000000001	-0.2794666	-0.0024
-0.00046680000000000007	-0.2805333	-0.002133333
-0.00046660000000000007	-0.2808	-0.003733333
-0.00046640000000000006	-0.284	-0.002933333
-0.00046620000000000006	-0.284	-0.0024
-0.00046600000000000005	-0.2845333	-0.0032
-0.00046580000000000005	-0.2876	-0.001866666
-0.00046560000000000004	-0.2878667	-0.002933333
-0.00046540000000000004	-0.2894666	-0.002666666
-0.00046520000000000003	-0.2897333	-0.001866666
-0.000465	-0.2937333	-0.0024
-0.0004648	-0.2937333	-0.0032
-0.0004646	-0.294	-0.002933333
-0.0004644	-0.2965333	-0.0032
-0.0004642	-0.2968	-0.0016
-0.000464	-0.3	-0.002933333
-0.0004638	-0.3008	-0.002933333
-0.0004636	-0.3018667	-0.002933333
-0.0004634000000000001	-0.3028	-0.0052
-0.0004632000000000001	-0.3046666	-0.002933333
-0.0004630000000000001	-0.3065333	-0.002933333
-0.0004628000000000001	-0.3070666	-0.002933333
-0.0004626000000000001	-0.3106667	-0.002933333
-0.00046240000000000007	-0.3114666	-0.002933333
-0.00046220000000000007	-0.3112	-0.003733333
-0.00046200000000000006	-0.3138666	-0.002666666
-0.00046180000000000006	-0.3149333	-0.003466666
-0.00046160000000000005	-0.3154666	-0.0032
-0.00046140000000000005	-0.3165333	-0.004666666
-0.00046120000000000004	-0.3184	-0.0016
-0.00046100000000000004	-0.3201333	-0.0032
-0.00046080000000000003	-0.3222666	-0.003733333
-0.00046060000000000003	-0.3222666	-0.0044
-0.0004604	-0.3244	-0.003466666
-0.0004602	-0.326	-0.0032
-0.00046	-0.3265333	-0.0032
-0.0004598	-0.3293333	-0.003733333
-0.0004596	-0.3285333	-0.002666666
-0.0004594	-0.3317333	-0.0044
-0.0004592	-0.332	-0.003466666
-0.0004590000000000001	-0.3341333	-0.0007999999
-0.0004588000000000001	-0.3350666	-0.002933333
-0.0004586000000000001	-0.3353333	-0.002666666
-0.0004584000000000001	-0.3374666	-0.0032
-0.0004582000000000001	-0.3393333	-0.0044
-0.0004580000000000001	-0.3409333	-0.002933333
-0.00045780000000000007	-0.3409333	-0.0044
-0.00045760000000000006	-0.3432	-0.0024
-0.00045740000000000006	-0.3450666	-0.002133333
-0.00045720000000000005	-0.3464	-0.002933333
-0.00045700000000000005	-0.3488	-0.002666666
-0.00045680000000000004	-0.3498666	-0.002133333
-0.00045660000000000004	-0.3498666	-0.004133333
-0.00045640000000000003	-0.3516	-0.0016
-0.00045620000000000003	-0.3504	-0.001866666
-0.000456	-0.3553333	-0.0024
-0.0004558	-0.3572	-0.002666666
-0.0004556	-0.3566666	-0.002933333
-0.0004554	-0.3590666	-0.002933333
-0.0004552	-0.3608	-0.003733333
-0.000455	-0.3610666	-0.002933333
-0.0004548	-0.3624	-0.002933333
-0.0004546000000000001	-0.3637333	-0.003733333
-0.0004544000000000001	-0.3664	-0.002666666
-0.0004542000000000001	-0.3669333	-0.003466666
-0.0004540000000000001	-0.3694666	-0.004133333
-0.0004538000000000001	-0.3697333	-0.001866666
-0.0004536000000000001	-0.3705333	-0.003466666
-0.00045340000000000007	-0.3742666	-0.0032
-0.00045320000000000007	-0.3748	-0.004133333
-0.00045300000000000006	-0.3762666	-0.004133333
-0.00045280000000000006	-0.3770666	-0.002666666
-0.00045260000000000005	-0.3784	-0.002666666
-0.00045240000000000005	-0.3786666	-0.0024
-0.00045220000000000004	-0.3818666	-0.0024
-0.00045200000000000004	-0.3826666	-0.003733333
-0.00045180000000000003	-0.3857333	-0.003466666
-0.0004516	-0.3849333	-0.0024
-0.0004514	-0.3865333	-0.0024
-0.0004512	-0.3886666	-0.002933333
-0.000451	-0.3902666	-0.0032
-0.0004508	-0.3922666	-0.003466666
-0.0004506	-0.3922666	-0.0032
-0.0004504	-0.3930666	-0.003733333
-0.0004502	-0.3952	-0.0024
-0.0004500000000000001	-0.3973333	-0.003733333
-0.0004498000000000001	-0.3973333	-0.0024
-0.0004496000000000001	-0.3986666	-0.002133333
-0.0004494000000000001	-0.4009333	-0.003733333
-0.0004492000000000001	-0.4017333	-0.003733333
-0.00044900000000000007	-0.4038666	-0.004133333
-0.00044880000000000007	-0.4044	-0.001333333
-0.00044860000000000006	-0.4049333	-0.004666666
-0.00044840000000000006	-0.4068	-0.0024
-0.00044820000000000005	-0.4078666	-0.002666666
-0.00044800000000000005	-0.4112	-0.004133333
-0.00044780000000000004	-0.4112	-0.0032
-0.00044760000000000004	-0.4128	-0.003733333
-0.00044740000000000003	-0.4146666	-0.002933333
-0.00044720000000000003	-0.4159999	-0.0024
-0.000447	-0.4157333	-0.004133333
-0.0004468	-0.4185333	-0.002666666
-0.0004466	-0.4201333	-0.001866666
-0.0004464	-0.4214666	-0.003733333
-0.0004462	-0.4230666	-0.002666666
-0.000446	-0.4241333	-0.002666666
-0.0004458	-0.4256	-0.002933333
-0.0004456000000000001	-0.4263999	-0.003733333
-0.0004454000000000001	-0.4272	-0.003733333
-0.0004452000000000001	-0.4285333	-0.0032
-0.0004450000000000001	-0.4309333	-0.0024
-0.0004448000000000001	-0.4317333	-0.002933333
-0.0004446000000000001	-0.434	-0.004133333
-0.00044440000000000007	-0.4337333	-0.002933333
-0.00044420000000000006	-0.4369333	-0.002933333
-0.00044400000000000006	-0.4382666	-0.0032
-0.00044380000000000005	-0.4385333	-0.002933333
-0.00044360000000000005	-0.4385333	-0.003466666
-0.00044340000000000004	-0.4416	-0.004933333
-0.00044320000000000004	-0.4432	-0.0032
-0.00044300000000000003	-0.4448	-0.003733333
-0.00044280000000000003	-0.4453333	-0.0032
-0.0004426	-0.4472	-0.003733333
-0.0004424	-0.4490666	-0.004133333
-0.0004422	-0.4488	-0.003466666
-0.000442	-0.4526666	-0.0032
-0.0004418	-0.4529333	-0.002133333
-0.0004416	-0.4550666	-0.004666666
-0.0004414	-0.4556	-0.0032
-0.0004412000000000001	-0.4572	-0.003733333
-0.0004410000000000001	-0.4599999	-0.003733333
-0.0004408000000000001	-0.4613333	-0.0024
-0.0004406000000000001	-0.4613333	-0.0044
-0.0004404000000000001	-0.4621333	-0.0044
-0.0004402000000000001	-0.4645333	-0.0044
-0.00044000000000000007	-0.466	-0.0044
-0.00043980000000000007	-0.4678666	-0.004133333
-0.00043960000000000006	-0.4686666	-0.004133333
-0.00043940000000000006	-0.4692	-0.003733333
-0.00043920000000000005	-0.4729333	-0.003733333
-0.00043900000000000005	-0.4734666	-0.001866666
-0.00043880000000000004	-0.4726666	-0.0032
-0.00043860000000000004	-0.4762666	-0.002666666
-0.00043840000000000003	-0.4757333	-0.003466666
-0.0004382	-0.4786666	-0.002933333
-0.000438	-0.4797333	-0.002933333
-0.0004378	-0.4807999	-0.002933333
-0.0004376	-0.4827999	-0.003466666
-0.0004374	-0.4836	-0.004666666
-0.0004372	-0.4846666	-0.002133333
-0.000437	-0.4873333	-0.0016
-0.0004368	-0.4870666	-0.0052
-0.0004366000000000001	-0.4897333	-0.0044
-0.0004364000000000001	-0.4922666	-0.002933333
-0.0004362000000000001	-0.4904	-0.004133333
-0.0004360000000000001	-0.4941333	-0.002933333
-0.0004358000000000001	-0.4954666	-0.003733333
-0.00043560000000000007	-0.4954666	-0.003466666
-0.00043540000000000007	-0.496	-0.002933333
-0.00043520000000000006	-0.4998666	-0.003466666
-0.00043500000000000006	-0.5022666	-0.003733333
-0.00043480000000000005	-0.5033333	-0.003466666
-0.00043460000000000005	-0.5035999	-0.004133333
-0.00043440000000000004	-0.5049333	-0.003466666
-0.00043420000000000004	-0.5059999	-0.002666666
-0.00043400000000000003	-0.5088	-0.0024
-0.00043380000000000003	-0.5093333	-0.004933333
-0.0004336	-0.5117333	-0.0032
-0.0004334	-0.5114666	-0.0032
-0.0004332	-0.5125333	-0.004666666
-0.000433	-0.5153333	-0.0024
-0.0004328	-0.5166666	-0.003733333
-0.0004326	-0.5174666	-0.004133333
-0.0004324	-0.5198666	-0.002666666
-0.0004322000000000001	-0.5206666	-0.003466666
-0.0004320000000000001	-0.5217333	-0.002666666
-0.0004318000000000001	-0.5229333	-0.0032
-0.0004316000000000001	-0.5237333	-0.002666666
-0.0004314000000000001	-0.5253333	-0.003733333
-0.00043120000000000007	-0.5274666	-0.002933333
-0.00043100000000000007	-0.5274666	-0.004133333
-0.00043080000000000006	-0.5296	-0.002666666
-0.00043060000000000006	-0.5313333	-0.0024
-0.00043040000000000005	-0.5324	-0.004133333
-0.00043020000000000005	-0.5339999	-0.003466666
-0.00043000000000000004	-0.5361333	-0.0032
-0.00042980000000000004	-0.5377333	-0.003466666
-0.00042960000000000003	-0.5382666	-0.001333333
-0.00042940000000000003	-0.5408	-0.003733333
-0.0004292	-0.54	-0.002666666
-0.000429	-0.5415999	-0.0024
-0.0004288	-0.5442666	-0.001866666
-0.0004286	-0.5445333	-0.003466666
-0.0004284	-0.5455999	-0.0044
-0.0004282	-0.5478666	-0.003733333
-0.000428	-0.5494666	-0.0032
-0.0004278000000000001	-0.5494666	-0.002933333
-0.0004276000000000001	-0.5510666	-0.0052
-0.0004274000000000001	-0.5534666	-0.0032
-0.0004272000000000001	-0.5550666	-0.002666666
-0.0004270000000000001	-0.5567999	-0.0044
-0.0004268000000000001	-0.5576	-0.003733333
-0.00042660000000000007	-0.5583999	-0.003466666
-0.00042640000000000006	-0.5602666	-0.0032
-0.00042620000000000006	-0.5616	-0.003466666
-0.00042600000000000005	-0.5634666	-0.002133333
-0.00042580000000000005	-0.5649333	-0.002133333
-0.00042560000000000005	-0.5662666	-0.003466666
-0.00042540000000000004	-0.5678666	-0.004133333
-0.00042520000000000004	-0.5676	-0.003466666
-0.00042500000000000003	-0.5686666	-0.003466666
-0.0004248	-0.5705333	-0.003466666
-0.0004246	-0.5741333	-0.003733333
-0.0004244	-0.5746666	-0.003466666
-0.0004242	-0.5754666	-0.002133333
-0.000424	-0.5773333	-0.0032
-0.0004238	-0.5789333	-0.003466666
-0.0004236	-0.5794666	-0.004133333
-0.0004234000000000001	-0.5809333	-0.002666666
-0.0004232000000000001	-0.5828	-0.002666666
-0.0004230000000000001	-0.5835999	-0.002933333
-0.0004228000000000001	-0.5857333	-0.0052
-0.0004226000000000001	-0.5865332	-0.003733333
-0.0004224000000000001	-0.5882666	-0.0032
-0.00042220000000000007	-0.5888	-0.002133333
-0.00042200000000000007	-0.5901332	-0.001866666
-0.00042180000000000006	-0.5925333	-0.003466666
-0.00042160000000000006	-0.5935999	-0.004133333
-0.00042140000000000005	-0.5935999	-0.0024
-0.00042120000000000005	-0.596	-0.0024
-0.00042100000000000004	-0.5969332	-0.003466666
-0.00042080000000000004	-0.5996	-0.0032
-0.00042060000000000003	-0.6009333	-0.003466666
-0.00042040000000000003	-0.6011999	-0.004133333
-0.0004202	-0.6045333	-0.003466666
-0.00042	-0.6047999	-0.0032
-0.0004198	-0.6064	-0.003466666
-0.0004196	-0.6064	-0.004133333
-0.0004194	-0.6087999	-0.002933333
-0.0004192	-0.6114666	-0.002666666
-0.000419	-0.6101333	-0.001866666
-0.0004188000000000001	-0.6131999	-0.003466666
-0.0004186000000000001	-0.614	-0.002133333
-0.0004184000000000001	-0.6174666	-0.003733333
-0.0004182000000000001	-0.6193333	-0.004133333
-0.0004180000000000001	-0.6187999	-0.003466666
-0.00041780000000000007	-0.6210666	-0.0032
-0.00041760000000000007	-0.6223999	-0.002933333
-0.00041740000000000006	-0.6231999	-0.002133333
-0.00041720000000000006	-0.6250666	-0.002133333
-0.00041700000000000005	-0.6261333	-0.0024
-0.00041680000000000005	-0.6274666	-0.002933333
-0.00041660000000000004	-0.6297333	-0.002666666
-0.00041640000000000004	-0.6302666	-0.002933333
-0.00041620000000000003	-0.6318666	-0.0032
-0.00041600000000000003	-0.6331999	-0.002933333
-0.0004158	-0.6363999	-0.002933333
-0.0004156	-0.6358666	-0.0024
-0.0004154	-0.6381333	-0.0024
-0.0004152	-0.6386666	-0.0044
-0.000415	-0.6394666	-0.0032
-0.0004148	-0.6426666	-0.004133333
-0.0004146	-0.6431999	-0.0016
-0.0004144000000000001	-0.6431999	-0.004666666
-0.0004142000000000001	-0.6467999	-0.003466666
-0.0004140000000000001	-0.6459999	-0.002666666
-0.0004138000000000001	-0.6492	-0.0024
-0.0004136000000000001	-0.6502666	-0.0016
-0.0004134000000000001	-0.6499999	-0.001866666
-0.00041320000000000007	-0.6521333	-0.004133333
-0.00041300000000000006	-0.6538666	-0.002666666
-0.00041280000000000006	-0.6531999	-0.002933333
-0.00041260000000000005	-0.6551999	-0.002933333
-0.00041240000000000005	-0.6567999	-0.002666666
-0.00041220000000000004	-0.6581333	-0.002933333
-0.00041200000000000004	-0.6607999	-0.0044
-0.00041180000000000003	-0.6633333	-0.0024
-0.00041160000000000003	-0.6643999	-0.0032
-0.0004114	-0.6643999	-0.0032
-0.0004112	-0.6643999	-0.002133333
-0.000411	-0.6683999	-0.003466666
-0.0004108	-0.6704	-0.0024
-0.0004106	-0.6689333	-0.003733333
-0.0004104	-0.6709332	-0.003733333
-0.0004102	-0.6725333	-0.004133333
-0.0004100000000000001	-0.6743999	-0.002133333
-0.0004098000000000001	-0.6765333	-0.002666666
-0.0004096000000000001	-0.6770666	-0.002666666
-0.0004094000000000001	-0.6798666	-0.004133333
-0.0004092000000000001	-0.6790666	-0.0032
-0.0004090000000000001	-0.6804	-0.002666666
-0.00040880000000000007	-0.6827999	-0.003733333
-0.00040860000000000007	-0.6827999	-0.002666666
-0.00040840000000000006	-0.6854666	-0.003733333
-0.00040820000000000006	-0.6872	-0.0044
-0.00040800000000000005	-0.6872	-0.002666666
-0.00040780000000000005	-0.6890666	-0.0007999999
-0.00040760000000000004	-0.6912	-0.002933333
-0.00040740000000000004	-0.6909333	-0.0032
-0.00040720000000000003	-0.6938666	-0.003466666
-0.000407	-0.6958666	-0.002933333
-0.0004068	-0.6958666	-0.002133333
-0.0004066	-0.6982666	-0.003466666
-0.0004064	-0.6990666	-0.0024
-0.0004062	-0.7003999	-0.0032
-0.000406	-0.7003999	-0.001866666
-0.0004058	-0.7026666	-0.0032
-0.0004056000000000001	-0.7061332	-0.003466666
-0.0004054000000000001	-0.7048	-0.0016
-0.0004052000000000001	-0.7069333	-0.0024
-0.0004050000000000001	-0.7090666	-0.003466666
-0.0004048000000000001	-0.7093332	-0.001333333
-0.0004046000000000001	-0.7113333	-0.001333333
-0.00040440000000000007	-0.7147999	-0.0032
-0.00040420000000000007	-0.7150666	-0.0032
-0.00040400000000000006	-0.7158666	-0.0016
-0.00040380000000000006	-0.7171999	-0.003733333
-0.00040360000000000005	-0.7194666	-0.004933333
-0.00040340000000000005	-0.7199999	-0.0024
-0.00040320000000000004	-0.7226666	-0.0032
-0.00040300000000000004	-0.7237332	-0.0016
-0.00040280000000000003	-0.7250666	-0.0044
-0.00040260000000000003	-0.7264	-0.0032
-0.0004024	-0.7258666	-0.002133333
-0.0004022	-0.7283999	-0.002133333
-0.000402	-0.7299999	-0.002933333
-0.0004018	-0.7315999	-0.0032
-0.0004016	-0.7332	-0.004666666
-0.0004014	-0.7334666	-0.0032
-0.0004012	-0.7345333	-0.003466666
-0.0004010000000000001	-0.7370666	-0.002666666
-0.0004008000000000001	-0.7378666	-0.003733333
-0.0004006000000000001	-0.7397333	-0.0032
-0.0004004000000000001	-0.7405332	-0.0024
-0.0004002000000000001	-0.7426666	-0.002933333
-0.0004000000000000001	-0.7449332	-0.0032
-0.00039980000000000007	-0.7421333	-0.0024
-0.00039960000000000006	-0.7457333	-0.002933333
-0.00039940000000000006	-0.7470666	-0.002933333
-0.00039920000000000005	-0.7475999	-0.0024
-0.00039900000000000005	-0.7494666	-0.003466666
-0.00039880000000000004	-0.7522666	-0.0044
-0.00039860000000000004	-0.7533333	-0.002933333
-0.00039840000000000003	-0.7541333	-0.001866666
-0.00039820000000000003	-0.7551999	-0.002933333
-0.000398	-0.7565333	-0.004666666
-0.0003978	-0.7603999	-0.004666666
-0.0003976	-0.7586666	-0.003466666
-0.0003974	-0.7614666	-0.0024
-0.0003972	-0.7627999	-0.003466666
-0.000397	-0.7646666	-0.002666666
-0.0003968	-0.7662666	-0.0044
-0.0003966000000000001	-0.7685332	-0.002666666
-0.0003964000000000001	-0.7673333	-0.002933333
-0.0003962000000000001	-0.7703999	-0.002933333
-0.0003960000000000001	-0.7709333	-0.0032
-0.0003958000000000001	-0.7706666	-0.0032
-0.0003956000000000001	-0.7738666	-0.002133333
-0.00039540000000000007	-0.7761332	-0.003466666
-0.00039520000000000007	-0.7766666	-0.0032
-0.00039500000000000006	-0.7779999	-0.0044
-0.00039480000000000006	-0.7811999	-0.003466666
-0.00039460000000000005	-0.7803999	-0.0032
-0.00039440000000000005	-0.7819999	-0.0044
-0.00039420000000000004	-0.7822666	-0.002933333
-0.00039400000000000004	-0.7850666	-0.004933333
-0.00039380000000000003	-0.7866666	-0.002933333
-0.0003936	-0.7866666	-0.0024
-0.0003934	-0.7890666	-0.003466666
-0.0003932	-0.7917333	-0.0024
-0.000393	-0.7917333	-0.003733333
-0.0003928	-0.7939999	-0.002666666
-0.0003926	-0.7955999	-0.0044
-0.0003924	-0.7969332	-0.004666666
-0.0003922000000000001	-0.7971999	-0.0044
-0.0003920000000000001	-0.7998666	-0.002933333
-0.0003918000000000001	-0.8013332	-0.002133333
-0.0003916000000000001	-0.8015999	-0.002933333
-0.0003914000000000001	-0.8037332	-0.003466666
-0.0003912000000000001	-0.8053333	-0.0044
-0.00039100000000000007	-0.8053333	-0.004133333
-0.00039080000000000007	-0.8077332	-0.004133333
-0.00039060000000000006	-0.8097333	-0.0032
-0.00039040000000000006	-0.8107999	-0.003466666
-0.00039020000000000005	-0.8126666	-0.003466666
-0.00039000000000000005	-0.8147999	-0.002933333
-0.00038980000000000004	-0.8142666	-0.002666666
-0.00038960000000000004	-0.8173333	-0.004133333
-0.00038940000000000003	-0.8181332	-0.003466666
-0.00038920000000000003	-0.8207999	-0.0052
-0.000389	-0.8210666	-0.001866666
-0.0003888	-0.8218666	-0.002666666
-0.0003886	-0.8223999	-0.003733333
-0.0003884	-0.8231999	-0.0032
-0.0003882	-0.8259999	-0.0024
-0.000388	-0.8270666	-0.0016
-0.0003878000000000001	-0.8286666	-0.003733333
-0.0003876000000000001	-0.8302666	-0.0044
-0.0003874000000000001	-0.8323999	-0.003466666
-0.0003872000000000001	-0.8329332	-0.0044
-0.0003870000000000001	-0.8333333	-0.002933333
-0.0003868000000000001	-0.8362666	-0.002933333
-0.0003866000000000001	-0.8378666	-0.002666666
-0.00038640000000000007	-0.8389332	-0.0024
-0.00038620000000000006	-0.8407999	-0.002933333
-0.00038600000000000006	-0.8414666	-0.0032
-0.00038580000000000005	-0.8433332	-0.001066667
-0.00038560000000000005	-0.8430666	-0.002933333
-0.00038540000000000004	-0.8454666	-0.0032
-0.00038520000000000004	-0.8475999	-0.002933333
-0.00038500000000000003	-0.8486666	-0.002133333
-0.00038480000000000003	-0.8491999	-0.003466666
-0.0003846	-0.8509333	-0.004933333
-0.0003844	-0.8527999	-0.003466666
-0.0003842	-0.8519999	-0.0032
-0.000384	-0.8549333	-0.0032
-0.0003838	-0.8557333	-0.003733333
-0.0003836	-0.8573332	-0.002666666
-0.0003834	-0.8603999	-0.002133333
-0.0003832000000000001	-0.8617333	-0.003466666
-0.0003830000000000001	-0.8606666	-0.002933333
-0.0003828000000000001	-0.8633332	-0.002133333
-0.0003826000000000001	-0.8646666	-0.002666666
-0.0003824000000000001	-0.8654666	-0.0016
-0.0003822000000000001	-0.8674666	-0.002666666
-0.00038200000000000007	-0.8679999	-0.003466666
-0.00038180000000000006	-0.8695999	-0.002933333
-0.00038160000000000006	-0.8719999	-0.001866666
-0.00038140000000000005	-0.8730666	-0.002666666
-0.00038120000000000005	-0.8730666	-0.002133333
-0.00038100000000000005	-0.8745332	-0.0032
-0.00038080000000000004	-0.8771999	-0.0024
-0.00038060000000000004	-0.8793333	-0.0032
-0.00038040000000000003	-0.8798666	-0.002666666
-0.0003802	-0.8806666	-0.004133333
-0.00038	-0.8826666	-0.002933333
-0.0003798	-0.8850666	-0.0024
-0.0003796	-0.8863999	-0.0024
-0.0003794	-0.8863999	-0.0032
-0.0003792	-0.8890666	-0.003466666
-0.000379	-0.8913332	-0.0032
-0.0003788000000000001	-0.8923999	-0.003466666
-0.0003786000000000001	-0.8926666	-0.001866666
-0.0003784000000000001	-0.8945332	-0.0024
-0.0003782000000000001	-0.8955999	-0.0044
-0.0003780000000000001	-0.8966666	-0.002933333
-0.0003778000000000001	-0.8989332	-0.004133333
-0.00037760000000000007	-0.8986666	-0.0032
-0.00037740000000000007	-0.9015999	-0.002933333
-0.00037720000000000006	-0.9034666	-0.0032
-0.00037700000000000006	-0.9042666	-0.003466666
-0.00037680000000000005	-0.9058666	-0.001333333
-0.00037660000000000005	-0.9070666	-0.002666666
-0.00037640000000000004	-0.9075999	-0.0024
-0.00037620000000000004	-0.9105332	-0.0032
-0.00037600000000000003	-0.9102666	-0.0032
-0.00037580000000000003	-0.9131999	-0.0024
-0.0003756	-0.9134666	-0.001333333
-0.0003754	-0.9154666	-0.004133333
-0.0003752	-0.9162666	-0.003733333
-0.000375	-0.9162666	-0.0032
-0.0003748	-0.9178666	-0.002933333
-0.0003746	-0.9207999	-0.003466666
-0.0003744000000000001	-0.9210666	-0.003466666
-0.0003742000000000001	-0.9230666	-0.003466666
-0.0003740000000000001	-0.9246666	-0.003466666
-0.0003738000000000001	-0.9265332	-0.002666666
-0.0003736000000000001	-0.9273332	-0.002666666
-0.0003734000000000001	-0.9297332	-0.0032
-0.00037320000000000007	-0.9307999	-0.0032
-0.00037300000000000007	-0.9327999	-0.002666666
-0.00037280000000000006	-0.9327999	-0.002933333
-0.00037260000000000006	-0.9335999	-0.002666666
-0.00037240000000000005	-0.9338666	-0.004666666
-0.00037220000000000005	-0.9357333	-0.004133333
-0.00037200000000000004	-0.9373332	-0.004133333
-0.00037180000000000004	-0.9398666	-0.002933333
-0.00037160000000000003	-0.9411999	-0.003466666
-0.00037140000000000003	-0.9425333	-0.003466666
-0.0003712	-0.9438666	-0.004666666
-0.000371	-0.9433333	-0.004133333
-0.0003708	-0.9477332	-0.003733333
-0.0003706	-0.9479999	-0.004133333
-0.0003704	-0.9479999	-0.003733333
